"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016072","GO:0016072","rRNA metabolic process","138/5588","259/16990",7.75865265889666e-12,4.47744791624327e-09,3.69445508427462e-09,"ABT1/BMS1/BRF1/BRIX1/BYSL/TRIR/POLR1G/CHD7/DDX18/DDX21/DDX27/DDX47/DDX49/DDX51/DDX54/DDX56/DHX37/UTP25/DIS3L/DKC1/EBNA1BP2/EIF4A3/EIF6/EMG1/ERCC2/ERI2/ERI3/EXOSC10/EXOSC3/EXOSC5/EXOSC6/EXOSC9/SLX9/FBL/FBLL1/FCF1/FRG1/FTSJ3/GEMIN4/GTF3C1/GTF3C2/GTF3C5/GTF3C6/MACROH2A1/HEATR1/HELB/IMP3/IMP4/KRI1/LSM6/MAK16/MAPT/MDN1/MPHOSPH10/MRPL1/MRPL44/MRPS11/MRTO4/MTOR/NAT10/NCL/NGDN/NHP2/SNU13/NOC4L/NOL10/NOL11/NOL6/NOL8/NOL9/NOLC1/NOP10/NOP14/NOP2/NSUN5/NUDT16/PA2G4/PDCD11/PELP1/PES1/PIH1D1/POLR1B/POLR1E/POP4/PPAN/CAVIN1/PWP1/PWP2/REXO4/RIOK3/RPL10A/RPL26/RPL7L1/RPP30/RPP40/RPS15/RPS27/RPUSD1/RPUSD4/METTL25B/RRP1/RRP15/RRP1B/RRP36/RRP7A/RRP7BP/RRP9/RRS1/RSL1D1/SBDS/SHQ1/SIRT7/SMARCA4/SMARCB1/SPIN1/SRFBP1/SUV39H1/TCOF1/TFB1M/TRMT112/TRMT2B/TSR1/TSR2/URB1/UTP14A/UTP15/UTP18/UTP20/UTP3/BUD23/WDR18/WDR43/WDR46/WDR55/WDR74/XRN1/XRN2/YTHDF2",138
"GO:0006403","GO:0006403","RNA localization","107/5588","189/16990",1.39705975034933e-11,7.39044607934797e-09,6.09804326117393e-09,"ALKBH5/ALYREF/ARC/ATR/ATXN2/BICD1/RTRAF/CASC3/CCT2/CCT3/CCT5/CCT6A/CCT7/CETN2/CETN3/CHTOP/DCP2/DDX19A/DDX39A/DHX9/DKC1/EIF4A3/EIF5AL1/ENY2/EXOSC10/FBL/FMR1/FUBP3/FYTTD1/GLE1/HNRNPU/HSF1/IGF2BP1/IGF2BP2/KHDRBS1/KHSRP/KPNB1/MCM3AP/MVP/MYO1C/NCBP1/NHP2/NOL6/NOP10/NSUN2/NUP107/NUP133/NUP188/NUP205/NUP210/NUP214/NUP50/NUP54/NUP85/NUP88/NUP93/NUP98/NUTF2/NXF1/NXF3/NXT1/NXT2/PABPN1/PARN/PEG10/PHAX/PIH1D1/POLDIP3/POLR2D/POM121/POM121L2/PRPF6/QKI/RAE1/RAN/RFTN1/RUVBL1/RUVBL2/SARNP/SEC13/SEH1L/SENP2/SETD2/SHQ1/SIDT2/SLBP/SMG5/SMG6/SMG7/SNUPN/SRSF3/SRSF7/STAU1/SUPT6H/TGFBR2/THOC1/THOC2/THOC7/TOMM20/UPF1/XPO1/XPO5/YBX1/ZC3H11A/ZFP36/ZFP36L1/ZNF385A",107
"GO:0006338","GO:0006338","chromatin remodeling","166/5588","329/16990",2.26492266714564e-11,1.10597916084927e-08,9.12571270584347e-09,"ACTB/ACTL6A/ACTR5/ANP32B/ANP32E/ARID1B/ARID2/ASF1B/ATF7IP/ATRX/AXIN1/BAHD1/BAZ1B/BCL7A/BCL7B/BCL7C/BEND3/BRD2/BRD3/BRD4/BRD7/BTAF1/CECR2/CENPV/CENPW/CFDP1/CHAF1A/CHAF1B/CHD2/CHD4/CHD6/CHD7/CHD9/CHRAC1/CTBP1/CTCF/CTR9/DAXX/DDX21/DMAP1/DNAJC9/DOT1L/DPF1/DPF2/ERCC6L/EZH1/FAM172A/TASOR/GATAD1/GATAD2A/GATAD2B/BICRA/GRWD1/H1-0/H1-10/H2AX/MACROH2A1/HCFC1/HCFC2/HDAC1/HELLS/H1-2/H1-3/H1-4/H2BC5/H2BC11/H2BC12/H2BC15/H3C4/H3C12/H2BC21/H2BC18/H2AC25/H2BC26/HJURP/HLTF/HMGA1/HMGB1/HMGB2/HP1BP3/INO80/INO80D/INO80E/JARID2/KAT2A/KAT5/KCNQ1OT1/KDM4A/KDM4B/KDM5C/KDM6B/L3MBTL3/LMNB1/LMNB2/LOXL2/MBD2/MBD3/MCM2/MCM3AP/MCRS1/MECOM/MECP2/MIER1/MLLT1/MTA2/MTHFR/MYB/MYBBP1A/MYC/MYSM1/NAP1L1/NAP1L4/NFRKB/NUDT5/PADI2/PBRM1/PHF2/PIH1D1/PPHLN1/PPM1D/RAD54B/RAD54L2/RBBP4/RBBP7/RERE/RUVBL1/RUVBL2/SART3/SET/SETD2/SF3B1/SIN3A/SIRT2/SIRT6/SMARCA1/SMARCA4/SMARCA5/SMARCAD1/SMARCAL1/SMARCB1/SMARCC1/SMARCD1/SMARCE1/SMYD3/SOX9/SPHK2/SPTY2D1/SRCAP/SS18/SSRP1/SUPT16H/SUPT6H/SUV39H1/TADA2B/TAF6L/TET1/TOP1/TRIM28/TSPYL2/TSPYL4/TTF2/UCHL5/WBP2/ZBTB7A/ZNF445/ZNHIT1",166
"GO:0016236","GO:0016236","macroautophagy","155/5588","304/16990",3.75436146606148e-11,1.70233475618273e-08,1.40463929737759e-08,"ADRB2/AKT1/ARFIP2/ARL8B/ATG10/ATG12/ATG13/ATG14/ATG16L1/ATG16L2/ATG4D/ATG7/ATP2A2/ATP6V0A1/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1B1/ATP6V1B2/ATP6V1C1/ATP6V1C2/ATP6V1G1/ATP6V1G2/ATP6V1H/BAG3/BNIP3L/TIGAR/RIMOC1/ILRUN/C9orf72/CALM1/CAPN1/CAPNS1/CASP3/CDC37/CDK5/CDK5R1/CHMP1A/CHMP1B/CHMP4A/CHMP4B/CHMP6/CHMP7/CLEC16A/CLN3/CTSD/EHMT2/EI24/ERN1/EXOC4/EXOC7/EXOC8/RETREG2/RETREG3/FEZ1/FYCO1/GAA/GABARAPL1/GBA1/HGS/HIF1A/HMOX1/HSPB8/HTT/HUWE1/IFT88/IRGM/RUBCN/ELAPOR1/KLHL3/LAMP2/LARP1/LRBA/MAPK3/MFN2/MTOR/NBR1/NOD2/NRBP2/NUPR1/OGT/OPTN/PGAM5/PHF23/PIK3C2B/PIP4K2C/POLDIP2/PRKAA2/PRKACA/RAB1B/RAB23/RAB33B/RAB3GAP1/RAB5A/RAB7A/RALB/RIPK2/RNF213/RNF31/RNF41/SCFD1/SESN2/SESN3/SMCR8/SNAP29/SNAPIN/SNF8/SNX32/SPG11/SUPT5H/TBC1D14/TBC1D25/TBC1D5/TBK1/TEX264/STING1/TMEM39A/TMEM41B/TP53INP1/TP53INP2/TRIM13/TSC2/UBQLN4/UBXN2B/UCHL1/UFC1/UFL1/ULK1/ULK3/VAMP8/VCP/VDAC1/VMP1/VPS13D/VPS25/VPS26A/VPS26B/VPS33A/VPS35/VPS37B/VPS37C/VPS39/VPS41/VPS4A/VTI1A/VTI1B/WAC/WDR81/WIPI1/WIPI2/YOD1/ZFYVE1/ZFYVE26",155
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","149/5588","293/16990",1.14562022312108e-10,4.84826478424842e-08,4.0004254247372e-08,"AHCYL1/AKT1/ALKBH5/ANGEL2/APEX1/BTG2/C1QBP/CARHSP1/CASC3/CDK9/CELF1/CELF2/CELF3/CELF4/CIRBP/CLNS1A/CNOT10/CNOT7/CPEB1/CPEB3/CPSF7/CSDE1/DAZAP1/DCP2/DDX5/DHX34/DHX9/E2F1/EIF4A3/ELAVL1/EXOSC3/EXOSC5/EXOSC9/FAM172A/FASTK/FASTKD5/FMR1/FTO/FUS/FXR2/GDNF/GTPBP1/HNRNPA0/HNRNPD/HNRNPK/HNRNPL/HNRNPM/HNRNPU/RIDA/HSF1/HSPA8/IGF2BP1/IGF2BP2/KHDRBS1/KHDRBS3/KHSRP/LARP1/LARP4B/LARP7/MAPKAPK2/MBNL1/MBNL2/MBNL3/METTL3/MLH1/MOV10/NCBP1/NCL/NOVA1/NUP98/PABPC1/PABPC4/PAF1/PAIP1/PAPOLA/PARN/PATL1/PDE12/POLR2D/POLR2G/PRDX6/PRKCA/PRMT5/PRPF19/PRR5L/PTBP1/PUF60/QKI/RAVER1/RAVER2/RBFOX2/RBM10/RBM11/RBM15/RBM23/RBM24/RBM3/RBM38/RBM39/RBM4/RBM42/RBMX/RC3H1/RC3H2/RNPS1/ROCK1/CNOT9/SAFB/SAFB2/SAMD4A/SAMD4B/SECISBP2/SF1/SF3B4/SFSWAP/SLTM/SMU1/SNRNP70/SRPK1/SRPK2/SRSF3/SRSF6/SRSF7/SRSF9/SUPT6H/SYNCRIP/TBRG4/TIA1/TIRAP/TNKS1BP1/TNRC6B/TOB1/TRAF2/TRAF5/TTC5/U2AF2/UPF1/VIM/WDR77/YBX1/YTHDF2/YTHDF3/ZBTB7A/ZC3H12A/ZC3H14/ZC3HAV1/TUT7/ZFP36/ZFP36L1",149
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions","150/5588","296/16990",1.38002487061372e-10,5.41243444611076e-08,4.46593602690398e-08,"ALYREF/C1QBP/C9orf78/CASC3/YJU2/CD2BP2/CELF1/CELF2/CELF3/CELF4/CIRBP/CLNS1A/COIL/CTNNBL1/CWC15/CWF19L1/DAZAP1/DBR1/DDX1/DDX23/DDX39A/DDX5/ESS2/DHX16/DHX38/DHX9/EFTUD2/EIF4A3/FAM172A/FMR1/FRG1/FXR2/GCFC2/GEMIN4/GEMIN5/GEMIN7/GPKOW/HNRNPA3/HNRNPF/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/HSPA8/HTATSF1/IK/KHDRBS1/KHDRBS3/KHSRP/LARP7/LSM2/LSM3/LSM4/LSM5/LSM6/LSM7/LUC7L3/MBNL1/MBNL2/MBNL3/METTL3/MPHOSPH10/NCBP1/NCL/SNU13/NOVA1/NUP98/PABPC1/PLRG1/PNN/PPIL1/PQBP1/PRDX6/PRMT5/PRMT7/PRPF19/PRPF3/PRPF38A/PRPF39/PRPF4/PRPF40B/PRPF6/PRPF8/PTBP1/PTBP2/PUF60/QKI/RALY/RAVER1/RAVER2/RBFOX2/RBM10/RBM11/RBM14/RBM15/RBM17/RBM19/RBM22/RBM23/RBM24/RBM3/RBM38/RBM39/RBM4/RBM42/RBMX/RNF113A/RNPC3/RNPS1/SART3/SF1/SF3A1/SF3A3/SF3B1/SF3B2/SF3B3/SF3B4/SFPQ/SFSWAP/SMU1/SNRNP200/SNRNP25/SNRNP27/SNRNP40/SNRNP70/SNRPB/SNRPC/SNRPD1/SNRPD2/SNRPD3/SRPK1/SRPK2/SRSF3/SRSF6/SRSF7/SRSF9/STRAP/SYNCRIP/TFIP11/TIA1/TXNL4B/U2AF1/U2AF2/UBL5/USP39/USP4/WDR77/ZBTB7A/ZMAT2",150
"GO:0006364","GO:0006364","rRNA processing","118/5588","220/16990",1.44945471934283e-10,5.41243444611076e-08,4.46593602690398e-08,"ABT1/BMS1/BRIX1/BYSL/CHD7/DDX18/DDX21/DDX27/DDX47/DDX49/DDX51/DDX54/DDX56/DHX37/UTP25/DKC1/EBNA1BP2/EIF4A3/EIF6/EMG1/ERCC2/ERI2/ERI3/EXOSC10/EXOSC3/EXOSC5/EXOSC6/EXOSC9/SLX9/FBL/FBLL1/FCF1/FRG1/FTSJ3/GEMIN4/HEATR1/HELB/IMP3/IMP4/KRI1/LSM6/MAK16/MDN1/MPHOSPH10/MRPL1/MRPL44/MRPS11/MRTO4/NAT10/NGDN/NHP2/SNU13/NOC4L/NOL10/NOL11/NOL6/NOL8/NOL9/NOLC1/NOP10/NOP14/NOP2/NSUN5/NUDT16/PA2G4/PDCD11/PELP1/PES1/PIH1D1/POP4/PPAN/PWP1/PWP2/REXO4/RIOK3/RPL10A/RPL26/RPL7L1/RPP30/RPP40/RPS15/RPS27/RPUSD1/RPUSD4/METTL25B/RRP1/RRP15/RRP1B/RRP36/RRP7A/RRP7BP/RRP9/RRS1/RSL1D1/SBDS/SHQ1/SIRT7/SRFBP1/SUV39H1/TFB1M/TRMT112/TRMT2B/TSR1/TSR2/URB1/UTP14A/UTP15/UTP18/UTP20/UTP3/BUD23/WDR18/WDR43/WDR46/WDR55/WDR74/XRN2/YTHDF2",118
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","148/5588","292/16990",1.79847331676068e-10,6.00879400778777e-08,4.95800732642721e-08,"ALYREF/C1QBP/C9orf78/CASC3/YJU2/CD2BP2/CELF1/CELF2/CELF3/CELF4/CIRBP/CLNS1A/COIL/CTNNBL1/CWC15/CWF19L1/DAZAP1/DBR1/DDX1/DDX23/DDX39A/DDX5/ESS2/DHX16/DHX38/DHX9/EFTUD2/EIF4A3/FAM172A/FMR1/FRG1/FXR2/GCFC2/GEMIN4/GEMIN5/GEMIN7/GPKOW/HNRNPA3/HNRNPF/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/HSPA8/HTATSF1/IK/KHDRBS1/KHDRBS3/LARP7/LSM2/LSM3/LSM4/LSM5/LSM6/LSM7/LUC7L3/MBNL1/MBNL2/MBNL3/METTL3/NCBP1/NCL/SNU13/NOVA1/NUP98/PABPC1/PLRG1/PNN/PPIL1/PQBP1/PRDX6/PRMT5/PRMT7/PRPF19/PRPF3/PRPF38A/PRPF39/PRPF4/PRPF40B/PRPF6/PRPF8/PTBP1/PTBP2/PUF60/QKI/RALY/RAVER1/RAVER2/RBFOX2/RBM10/RBM11/RBM14/RBM15/RBM17/RBM19/RBM22/RBM23/RBM24/RBM3/RBM38/RBM39/RBM4/RBM42/RBMX/RNF113A/RNPC3/RNPS1/SART3/SF1/SF3A1/SF3A3/SF3B1/SF3B2/SF3B3/SF3B4/SFPQ/SFSWAP/SMU1/SNRNP200/SNRNP25/SNRNP27/SNRNP40/SNRNP70/SNRPB/SNRPC/SNRPD1/SNRPD2/SNRPD3/SRPK1/SRPK2/SRSF3/SRSF6/SRSF7/SRSF9/STRAP/SYNCRIP/TFIP11/TIA1/TXNL4B/U2AF1/U2AF2/UBL5/USP39/USP4/WDR77/ZBTB7A/ZMAT2",148
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","148/5588","292/16990",1.79847331676068e-10,6.00879400778777e-08,4.95800732642721e-08,"ALYREF/C1QBP/C9orf78/CASC3/YJU2/CD2BP2/CELF1/CELF2/CELF3/CELF4/CIRBP/CLNS1A/COIL/CTNNBL1/CWC15/CWF19L1/DAZAP1/DBR1/DDX1/DDX23/DDX39A/DDX5/ESS2/DHX16/DHX38/DHX9/EFTUD2/EIF4A3/FAM172A/FMR1/FRG1/FXR2/GCFC2/GEMIN4/GEMIN5/GEMIN7/GPKOW/HNRNPA3/HNRNPF/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/HSPA8/HTATSF1/IK/KHDRBS1/KHDRBS3/LARP7/LSM2/LSM3/LSM4/LSM5/LSM6/LSM7/LUC7L3/MBNL1/MBNL2/MBNL3/METTL3/NCBP1/NCL/SNU13/NOVA1/NUP98/PABPC1/PLRG1/PNN/PPIL1/PQBP1/PRDX6/PRMT5/PRMT7/PRPF19/PRPF3/PRPF38A/PRPF39/PRPF4/PRPF40B/PRPF6/PRPF8/PTBP1/PTBP2/PUF60/QKI/RALY/RAVER1/RAVER2/RBFOX2/RBM10/RBM11/RBM14/RBM15/RBM17/RBM19/RBM22/RBM23/RBM24/RBM3/RBM38/RBM39/RBM4/RBM42/RBMX/RNF113A/RNPC3/RNPS1/SART3/SF1/SF3A1/SF3A3/SF3B1/SF3B2/SF3B3/SF3B4/SFPQ/SFSWAP/SMU1/SNRNP200/SNRNP25/SNRNP27/SNRNP40/SNRNP70/SNRPB/SNRPC/SNRPD1/SNRPD2/SNRPD3/SRPK1/SRPK2/SRSF3/SRSF6/SRSF7/SRSF9/STRAP/SYNCRIP/TFIP11/TIA1/TXNL4B/U2AF1/U2AF2/UBL5/USP39/USP4/WDR77/ZBTB7A/ZMAT2",148
"GO:0018205","GO:0018205","peptidyl-lysine modification","185/5588","387/16990",5.46877313696269e-10,1.73578859367196e-07,1.43224290155402e-07,"ACTB/ACTL6A/ARID4A/ARID4B/ARNT/ASH1L/ASH2L/ATAT1/ATRX/ATXN7L3/AUTS2/BAG6/BAZ1B/BCOR/BEND3/BMI1/BOD1/BRCA1/BRD1/BRD4/BRD7/BRPF1/BRPF3/CAPN3/SGF29/CRTC2/KAT14/CTBP1/CTCF/CTCFL/CTH/CTNNB1/CTR9/DDX21/DHPS/DMAP1/DOHH/DOT1L/EGR1/EHMT1/EHMT2/ENY2/EPC2/ESCO1/EYA1/EZH1/SLF2/FKBP10/GATA2/GFI1/GLYR1/GNL3L/MACROH2A1/HCFC1/HCFC2/HINT1/H1-2/H1-3/H1-4/HMG20B/IFIH1/ING4/ING5/JARID2/KANSL3/KAT2A/KAT5/KDM3A/KDM4A/P3H3/LIF/LOXL2/LOXL4/MBD3/MCM3AP/MCRS1/MDM2/MEAF6/MECP2/MED24/MEN1/EEF1AKMT3/MLLT1/MORF4L2/MSL2/MTF2/MYB/MYBBP1A/EEF1AKMT1/NAA40/NAA50/NCOA1/NCOA6/NDUFAB1/NFYA/NFYB/NFYC/NOC2L/NOS1/NSD1/OGT/PARK7/PAXIP1/PBXIP1/PER1/PHF19/PIAS3/PIAS4/PIH1D1/PLOD1/PLOD2/PPARGC1A/PRKAA2/PWP1/PYGO2/RANGAP1/RASD2/RELA/RNF113A/RTF1/RUVBL1/RUVBL2/SAE1/SENP1/SENP2/SENP3/SENP7/SET/SETD1A/SETD1B/SETD2/SETD3/SETD5/SETD6/KMT5A/SF3B1/SF3B3/SIN3A/SIRT2/SIRT5/SIRT7/SMARCA5/SMARCB1/SMYD3/SMYD5/SNAI2/SOX4/SPHK2/SRCAP/SUMO3/SUPT3H/SUPT6H/SUV39H1/KMT5C/TADA2B/TADA3/TAF4/TAF5L/TAF6L/TAF7/TET2/TOLLIP/TRIM16/TRIM28/TRMT112/TRPM4/TRRAP/TWIST1/UBA2/UBE2I/USP22/USPL1/VPS33B/WBP2/WDR5/WDR5B/SKIC8/WDR82/NSD2/ZMIZ1/ZMPSTE24/ZNF274/ZNF335/ZNF451/ZZZ3",185
"GO:2001020","GO:2001020","regulation of response to DNA damage stimulus","150/5588","301/16990",6.44611538561143e-10,1.94856859370768e-07,1.60781304054148e-07,"ABL1/ACTB/ACTL6A/ACTR2/ARID1B/ARID2/ATAD5/ATR/ATRIP/ATXN7L3/BABAM1/BAZ1B/BCL2L1/BCL7A/BCL7B/BCL7C/BID/BRCA1/BRCC3/BRD7/TIGAR/SHLD1/CYREN/SGF29/YJU2/CD44/CDK9/CEBPG/CLU/CUL4A/CXCL12/RADX/DDX5/DHX9/DMAP1/DPF1/DPF2/EGFR/ENY2/EPC2/EYA1/EYA3/EYA4/FAM168A/SLF2/SHLD2/FANCB/FBH1/FMR1/FOXM1/FUS/FXR2/H2AX/HDGFL2/HELB/HMGB1/HNRNPK/HSF1/IER3/ING2/ING4/INO80/INO80D/INO80E/KAT2A/KAT5/KLHL15/MAD2L2/MAGEF1/MAPT/MCRS1/MDM2/MEAF6/MORF4L2/MSX1/MYC/NEK4/NFRKB/NUDT16L1/OGG1/OTUB1/PARP1/PARP3/PAXIP1/PBRM1/PIAS4/PLA2R1/PMAIP1/POLH/POT1/PPP4R2/PSMD10/PTTG1IP/RAD51AP1/RBBP8/RECQL5/RFWD3/RMI2/RNASEH2B/RNF168/RNF169/RPA2/RPL26/RUVBL1/RUVBL2/SETD2/KMT5A/SF3B3/SIRT6/SIRT7/SMARCA4/SMARCA5/SMARCB1/SMARCC1/SMARCD1/SMARCE1/SNAI2/SOX4/SPIRE2/SPRED1/SUPT3H/KMT5C/TADA2B/TADA3/TAF4/TAF5L/TAF6L/TAF7/TAF9B/TELO2/TERF2IP/TFIP11/THOC1/TIMELESS/TP53BP1/TRIAP1/TRIM28/TRRAP/TWIST1/UBE2N/UBQLN4/UCHL5/USP22/USP47/WDR48/NSD2/WRNIP1/ZMPSTE24/ZNF385A/ZNHIT1",150
"GO:0006260","GO:0006260","DNA replication","138/5588","272/16990",6.75455308407834e-10,1.94899558989679e-07,1.60816536585521e-07,"ACTL6A/ACTR5/ALYREF/CENPS/ATAD5/ATR/ATRX/BCL6/BRCA1/BRPF3/ZGRF1/CARM1/CCDC88A/CCNA2/CCNE1/CDC6/CDK2AP1/CDK9/CHAF1A/CHAF1B/CHRAC1/CHTF8/CIZ1/DBF4/DBF4B/DDX21/DDX23/DHX9/DNA2/DNAJA3/DNAJC2/DTL/EGFR/EHMT2/EME1/EME2/ESCO1/FBH1/FEN1/GEN1/GINS1/GINS4/GLI1/GLI2/GRWD1/HELB/HMGA1/ING4/ING5/INO80/INO80D/INO80E/KIN/LIG1/LIG4/LPIN1/LRWD1/MAP2K4/MCM2/MCM3/MCM4/MCM6/MCM7/MCMBP/MCRS1/MEAF6/MMS22L/MUS81/NAP1L1/NBN/NFAT5/NFIA/NFIB/NFIX/NFRKB/ORC1/ORC3/PARP1/PDS5A/PIF1/POLA1/POLA2/POLD1/POLE/POLE4/POLH/POLI/POLN/PPP2CA/PPP2R1A/PTMS/PURA/RAD50/RBBP4/RBBP7/RBBP8/RECQL5/REPIN1/REV3L/RFC1/RFWD3/RMI2/RNASEH2A/RPA1/RPA2/RPA4/RRM1/RRM2/RUVBL1/RUVBL2/S100A11/SAMHD1/SET/SIN3A/SIRT7/SLFN11/SMARCA5/SMARCAL1/SMC3/SRPK2/SSRP1/CENPX/SUPT16H/THOC1/TIMELESS/TOP1/TOPBP1/TRAIP/TSPYL2/UCHL5/UPF1/WDHD1/WDR18/WIZ/WRNIP1/ZBTB38/ZMPSTE24/ZPR1",138
"GO:0006913","GO:0006913","nucleocytoplasmic transport","154/5588","312/16990",9.1974225627165e-10,2.3487868145888e-07,1.93804317802439e-07,"ABCE1/AHCYL1/AKIRIN2/AKT1/ALKBH5/ALYREF/ANKRD54/ANP32A/ANP32B/AXIN1/BACH2/BAG3/BCL3/BMP4/CASC3/CDH1/CDK5/CDKN1A/CHP2/CHTOP/CRY2/CSE1L/DDX19A/DDX39A/DHX9/DMAP1/DNAJC27/EIF4A3/EIF6/ELAVL1/EMD/ENY2/FERMT1/FYTTD1/GAS6/GLE1/HSP90AA1/HSP90AB1/HYAL2/ING1/IPO11/IPO13/IPO4/IPO5/IPO7/IPO8/IPO9/KHDRBS1/KPNA1/KPNA2/KPNA6/KPNB1/LSG1/LTV1/MAVS/MCM3AP/MDFIC/MDN1/MED1/NCBP1/NEMF/NMD3/NOL6/NOLC1/NSUN2/NUP107/NUP133/NUP188/NUP205/NUP210/NUP214/NUP50/NUP54/NUP85/NUP88/NUP93/NUP98/NUTF2/NXF1/NXF3/NXT1/NXT2/PABPN1/PARK7/PHAX/PIK3R1/PKD1/PKIG/POLA2/POLDIP3/POLR2D/POM121/POM121L2/PPM1A/PPP3R1/PRICKLE1/PRKACA/PTPN11/PTTG1IP/RAB23/RAE1/RAN/RANBP1/RANBP3/RANBP3L/RANBP6/RANGAP1/RANGRF/RAPGEF3/RBM22/RBM4/RGS14/RPS15/RRS1/SARNP/SDAD1/SEC13/SEH1L/SETD2/SFN/SIRT6/SIRT7/SMG5/SMG6/SMG7/SNUPN/SPG11/SRSF3/STAT3/STK3/STK4/SUFU/SUPT6H/SYK/TGFB1/THOC1/THOC2/THOC7/TNPO1/TNPO2/TNPO3/TRIM28/TSC2/UBE2I/UPF1/XPO1/XPO4/XPO5/XPO6/XPO7/YWHAE/ZC3H11A/ZC3H12A/ZPR1",154
"GO:0051169","GO:0051169","nuclear transport","154/5588","312/16990",9.1974225627165e-10,2.3487868145888e-07,1.93804317802439e-07,"ABCE1/AHCYL1/AKIRIN2/AKT1/ALKBH5/ALYREF/ANKRD54/ANP32A/ANP32B/AXIN1/BACH2/BAG3/BCL3/BMP4/CASC3/CDH1/CDK5/CDKN1A/CHP2/CHTOP/CRY2/CSE1L/DDX19A/DDX39A/DHX9/DMAP1/DNAJC27/EIF4A3/EIF6/ELAVL1/EMD/ENY2/FERMT1/FYTTD1/GAS6/GLE1/HSP90AA1/HSP90AB1/HYAL2/ING1/IPO11/IPO13/IPO4/IPO5/IPO7/IPO8/IPO9/KHDRBS1/KPNA1/KPNA2/KPNA6/KPNB1/LSG1/LTV1/MAVS/MCM3AP/MDFIC/MDN1/MED1/NCBP1/NEMF/NMD3/NOL6/NOLC1/NSUN2/NUP107/NUP133/NUP188/NUP205/NUP210/NUP214/NUP50/NUP54/NUP85/NUP88/NUP93/NUP98/NUTF2/NXF1/NXF3/NXT1/NXT2/PABPN1/PARK7/PHAX/PIK3R1/PKD1/PKIG/POLA2/POLDIP3/POLR2D/POM121/POM121L2/PPM1A/PPP3R1/PRICKLE1/PRKACA/PTPN11/PTTG1IP/RAB23/RAE1/RAN/RANBP1/RANBP3/RANBP3L/RANBP6/RANGAP1/RANGRF/RAPGEF3/RBM22/RBM4/RGS14/RPS15/RRS1/SARNP/SDAD1/SEC13/SEH1L/SETD2/SFN/SIRT6/SIRT7/SMG5/SMG6/SMG7/SNUPN/SPG11/SRSF3/STAT3/STK3/STK4/SUFU/SUPT6H/SYK/TGFB1/THOC1/THOC2/THOC7/TNPO1/TNPO2/TNPO3/TRIM28/TSC2/UBE2I/UPF1/XPO1/XPO4/XPO5/XPO6/XPO7/YWHAE/ZC3H11A/ZC3H12A/ZPR1",154
"GO:0006479","GO:0006479","protein methylation","103/5588","190/16990",9.6201098266082e-10,2.3487868145888e-07,1.93804317802439e-07,"AASS/ARID4A/ARID4B/ASH1L/ASH2L/ATRX/AUTS2/BCOR/BEND3/BOD1/BRCA1/BRD4/BTG2/CARM1/CHTOP/CLNS1A/CTCF/CTCFL/CTNNB1/CTR9/DOT1L/EHMT1/EHMT2/EZH1/FBL/FBLL1/GFI1/MACROH2A1/HCFC1/HCFC2/HEMK1/H1-2/H1-3/H1-4/ICMT/JARID2/KANSL3/KDM3A/KDM4A/MCRS1/MECOM/MECP2/MEN1/EEF1AKMT3/METTL23/MTF2/MTHFR/MYB/EEF1AKMT1/NCOA6/NFYA/NFYB/NFYC/NSD1/OGT/PAF1/PAXIP1/PCMTD1/PCMTD2/PHF19/PIH1D1/PRDM13/PRDM2/PRDM4/PRMT1/PRMT2/PRMT3/PRMT5/PRMT7/PWP1/PYGO2/RAB3D/RNF20/RTF1/SETD1A/SETD1B/SETD2/SETD3/SETD5/SETD6/KMT5A/SIRT7/SMARCA5/SMARCB1/SMYD3/SMYD5/SNRPB/SNRPD3/SUPT6H/SUV39H1/KMT5C/SUZ12/TET1/TET2/TRMT112/WDR5/WDR5B/SKIC8/WDR77/WDR82/NSD2/ZNF274/ZNF335",103
