"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048770","GO:0048770","pigment granule","52/5586","108/17401",0.000360561775710649,0.00286931265723422,0.00190967898935945,"AHCY/ANKRD27/ANXA11/ANXA2/ATP1A1/ATP6V0A1/ATP6V1B2/ATP6V1G2/BACE2/BSG/CAPG/CNP/CTNS/CTSB/CTSD/DNAJC5/GANAB/GCHFR/HSP90AA1/HSP90AB1/HSP90B1/HSPA5/HSPA8/ITGB1/LAMP1/MFSD12/MREG/MYO5A/NAP1L1/NCSTN/PDIA4/PRDX1/RAB32/RAB35/RAB5A/RAB5B/RAB5C/RAB7A/RAB9A/RAC1/RAN/SDCBP/SERPINF1/SLC1A5/SLC2A1/SLC3A2/SYNGR1/SYPL1/TFRC/TMEM33/YWHAB/YWHAE",52
"GO:0005911","GO:0005911","cell-cell junction","190/5586","483/17401",0.000397993668098113,0.00313420013627264,0.00208597558498792,"ABCB4/ABCC2/ACTB/ACTG1/ADAM10/ADAM17/ADCYAP1R1/ADD1/AHNAK/AKT1/AMOT/AMOTL2/ANK2/ANXA1/ANXA2/APP/ARHGAP17/ARHGEF2/ASH1L/BAIAP2/BVES/CASK/CCDC85A/CCDC85C/CCND1/CDC42/CDC42BPB/CDCA3/CDH1/CDH3/CDK4/CGN/CGNL1/CLDN12/CLDN15/CLMP/CNKSR1/CNN3/CNTNAP1/COL13A1/COL17A1/CSK/CTNNB1/CTNND2/CYTH1/CYTH2/CYTH3/DAG1/DBN1/DCHS1/DLG3/DLL1/DPP4/DSC2/DSP/EIF4G2/EPB41L4B/EPB41L5/EPHA2/EPHA4/F11R/FHOD1/FLOT2/FLRT2/FLRT3/FRMD4B/FRMD6/FRMPD2/FSCN1/FZD4/FZD5/GJA5/GJB2/GJC1/GRB2/HEG1/IQGAP1/ITGA5/ITGB1/JAG1/JAM2/JAM3/KCNJ2/KIT/KLHL24/LAMA1/LAMA3/LIMD1/LIMS1/LIN7A/LLGL2/MAGI2/MPP2/PALS1/MSN/MTDH/MXRA8/MYADM/MYH9/NCK1/NDRG1/NEXN/NF2/NHS/OBSCN/OBSL1/OCLN/OXTR/PAK2/PAK4/PANX2/PARD6A/PARK7/PCDH1/PCDH9/PDLIM3/PDLIM4/PDLIM5/PDLIM7/PDXP/PDZD11/PDZD2/PERP/PGM5/PIK3R1/PIP5K1C/PKP2/PKP4/PNN/POLDIP2/PPL/PPP1CA/PPP1R9B/PRKCH/PTPN6/PTPRJ/PTPRK/PTPRM/PTPRU/PVR/PXN/RAB10/RAB13/RANGRF/RAP2B/RAP2C/RAPGEF2/RASIP1/RDX/RHOA/RPGRIP1L/S100A11/SAPCD2/SCN1B/SCN2A/SCRIB/SDCBP/SDCCAG8/SGSM3/SHROOM1/SIPA1L3/SIRT2/SLC2A1/SLC31A1/SLC8A1/SNAP23/SPECC1L/SPTBN4/SSX2IP/SYMPK/SYNPO/TBCD/TCHP/TJAP1/TMEM65/TNKS1BP1/TRAF4/TRIM29/TRPV4/TWF1/UBN1/USP53/VASP/VCL/VEGFA/VEZT/VSIG10/WASF2/WDR1/WTIP",190
"GO:0005798","GO:0005798","Golgi-associated vesicle","43/5586","86/17401",0.000412967687699098,0.00318575073367876,0.00212028522792878,"ADAM10/AP1B1/AP1G1/AP1M1/AP1S1/AP1S2/AP2A1/APP/ARCN1/BACE1/CHIC2/CLTA/COPE/COPG2/COPZ2/CSPG5/FURIN/KDELR1/KDELR2/KDELR3/MAP6/NRGN/OCRL/PACS1/PACSIN1/PI4KA/PKD1/RAB13/RAB8A/RAB8B/RASSF9/RHOQ/SCFD1/SCYL1/SLC2A4/SORT1/SPG21/SPPL2A/SPPL3/STEAP2/TMED2/TMED7/TMEM199",43
"GO:0120111","GO:0120111","neuron projection cytoplasm","43/5586","86/17401",0.000412967687699098,0.00318575073367876,0.00212028522792878,"ABHD13/ACTR10/AP3B1/AP3D1/AP3M1/AP3M2/ARC/ARL8B/ARMCX3/BAIAP2/BLOC1S3/CDKL5/DST/FBXW11/FLOT2/FMR1/HIF1A/HNRNPU/HSBP1/HSPB1/KIF17/KIF1A/KIF1C/KIF3A/KIF3B/KIF4A/KIF5A/MAP1A/MAP2K4/MAPT/NEFL/OPA1/PQBP1/PURA/RANGAP1/SFPQ/SNAPIN/SOD1/SPAST/STAU1/TRAK2/UCHL1/ZC3H14",43
"GO:0005840","GO:0005840","ribosome","90/5586","208/17401",0.000445615595443108,0.00340288272883828,0.00226479802893998,"APEX1/AURKAIP1/DHX9/EIF2A/EIF2AK2/EIF2AK4/EIF3H/FAU/FUBP3/FXR2/GADD45GIP1/LARP1/LARP4B/MRPL1/MRPL11/MRPL12/MRPL14/MRPL15/MRPL20/MRPL23/MRPL27/MRPL28/MRPL3/MRPL30/MRPL33/MRPL35/MRPL36/MRPL37/MRPL38/MRPL4/MRPL40/MRPL41/MRPL44/MRPL45/MRPL46/MRPL47/MRPL49/MRPL51/MRPL52/MRPL53/MRPL54/MRPL9/MRPS10/MRPS11/MRPS12/MRPS15/MRPS16/MRPS18A/MRPS18B/MRPS2/MRPS23/MRPS25/MRPS35/MRPS5/MRPS7/MTG1/NCK1/NUFIP2/RPL10A/RPL12/RPL13/RPL17/RPL22L1/RPL23A/RPL24/RPL26/RPL26L1/RPL27A/RPL3/RPL36/RPL39L/RPL7L1/RPL9/RPLP2/RPS15/RPS15A/RPS23/RPS26/RPS27/RPS27A/RPS27L/RPS3A/RPS6KL1/RPSA/RRBP1/RSL24D1/SERP1/SF1/SRP68/UBA52",90
"GO:0000307","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","27/5586","48/17401",0.000464927671878169,0.00351485319939896,0.00233932028587121,"BCCIP/CCNA2/CCNB1/CCND1/CCND2/CCND3/CCNE1/CCNF/CCNG1/CCNH/CCNI/CCNK/CCNL1/CCNL2/CCNT2/CDK12/CDK16/CDK4/CDK5/CDK5R1/CDK6/CDK9/CDKN1A/CKS1B/CKS2/CNPPD1/MNAT1",27
"GO:0030688","GO:0030688","preribosome, small subunit precursor","11/5586","14/17401",0.000476669924326531,0.00356794517614711,0.00237465579810403,"BYSL/SLX9/FTSJ3/LTV1/NOC4L/NOP14/RIOK3/RRP1/RRP1B/TSR1/UTP20",11
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","140/5586","345/17401",0.000498552279624605,0.00367688055397501,0.00244715804065728,"AKAP9/AP1B1/AP1G1/AP1M1/AP1S1/AP1S2/AP4E1/AP4S1/APH1A/APP/ARFGEF2/ARFIP1/ARFIP2/ARFRP1/ARL5A/ARL5B/ASAP2/ATP11B/ATP8A1/ATP8B1/ATP9A/ATXN2/B3GALT6/B4GALNT3/B4GALNT4/B4GALT2/B4GALT5/B4GALT6/B4GALT7/BACE1/BACE2/BAIAP3/BCAP31/BET1L/BICD1/C17orf75/CANT1/CBY1/CDH1/CHAC1/CHPF2/CHST1/CHST6/CHST7/CHSY3/CLN3/CLTA/COG1/COG2/COG8/CSGALNACT1/DNM2/FURIN/FUT1/FUT9/GALNT3/GBA1/GBF1/GCC2/GGA2/GOLGA1/GOLGA3/GOLGA5/GOLGB1/GOLPH3/GRN/HACE1/HLA-A/HLA-DPA1/BPNT2/INPP5E/INPP5K/ELAPOR1/KIF13A/LAP3/LGR5/LYPLA2/MGAT2/NAGPA/NDST1/NECAB3/NSF/OCRL/OPTN/PAM/PI4K2A/PICK1/PITPNM1/PLK3/PREPL/PSENEN/RAB10/RAB13/RAB31/RAB32/RAB8A/RAB9A/RABEPK/RAC1/RASIP1/RGP1/RHOBTB3/RNF215/SAR1B/SCAMP3/SCAMP4/SCAMP5/SCFD1/SLC10A7/SLC2A4/SLC30A7/SNAP25/SORL1/SORT1/ST3GAL1/ST3GAL3/ST6GAL1/ST6GAL2/STX16/SULF1/SULF2/SYT11/SYT17/TJAP1/TMED2/TMEM115/TMEM59/TOM1L1/TRAPPC6A/USP6NL/VAMP2/VAMP3/VCPIP1/VPS53/VTI1A/WIPI1/XYLT1/YIPF1/YIPF4/ZFYVE1",140
"GO:0097346","GO:0097346","INO80-type complex","17/5586","26/17401",0.000500950657486013,0.00367688055397501,0.00244715804065728,"ACTL6A/ACTR5/ANP32E/CFDP1/DMAP1/INO80/INO80D/INO80E/KAT5/MCRS1/NFRKB/RUVBL1/RUVBL2/SRCAP/TRRAP/UCHL5/ZNHIT1",17
"GO:0019866","GO:0019866","organelle inner membrane","184/5586","469/17401",0.000567669860180822,0.0040895578614558,0.00272181656610397,"ABCB7/ACAD9/ACADVL/ADCK1/AGK/AIFM1/ALDH18A1/ARL6IP6/ATAD3A/ATAD3B/ATP11B/AURKAIP1/BCL2L1/BCS1L/CCDC51/CDS2/CKMT1A/CKMT1B/CLU/CNP/COQ2/COQ4/COQ5/COQ7/COX15/COX5B/COX6B1/COX7C/CPS1/CRAT/CRLS1/DHRS13/DNAJC11/DNAJC30/DPY19L2/ECSIT/EFHD1/EMD/ERAL1/ERN1/FAM169A/GADD45GIP1/GHITM/GRPEL1/GUF1/HIGD1A/IFFO1/IFI6/ITPR1/LBR/LETM1/LMNB1/MATR3/MRPL1/MRPL11/MRPL12/MRPL14/MRPL15/MRPL20/MRPL23/MRPL27/MRPL28/MRPL3/MRPL30/MRPL33/MRPL35/MRPL36/MRPL37/MRPL38/MRPL4/MRPL40/MRPL41/MRPL44/MRPL45/MRPL46/MRPL47/MRPL49/MRPL51/MRPL52/MRPL53/MRPL54/MRPL9/MRPS10/MRPS11/MRPS12/MRPS15/MRPS16/MRPS18A/MRPS18B/MRPS2/MRPS23/MRPS25/MRPS35/MRPS5/MRPS7/MRS2/MTFP1/MTG1/MTX1/MTX3/NDUFA1/NDUFA11/NDUFA12/NDUFA5/NDUFA8/NDUFAB1/NDUFAF2/NDUFAF4/NDUFB10/NDUFB11/NDUFB2/NDUFB5/NDUFB8/NDUFB9/NDUFC2/NDUFS2/NDUFS3/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NNT/NUTF2/OPA1/P2RX2/PGS1/PHB1/PISD/PLA2G4A/PMPCA/PPOX/PSEN2/PTPN1/SAMM50/SDHC/SFXN1/SFXN2/SFXN4/SFXN5/SHMT2/SLC25A1/SLC25A10/SLC25A11/SLC25A13/SLC25A14/SLC25A20/SLC25A22/SLC25A23/SLC25A24/SLC25A25/SLC25A26/SLC25A27/SLC25A29/SLC25A36/SLC25A37/SLC25A38/SLC25A43/SLC25A45/SLC27A1/SLC41A3/SLC9B2/SMAD1/SPHK2/SPNS1/SUN2/THEM4/TIMM10/TIMM13/TIMM23/TIMM50/TIMM8A/TIMM9/TMEM120A/TMEM126A/TMEM177/TMEM201/TMEM65/TOMM40/TRAP1/TTC19/TYMS/UCP2/UQCR11/ZMPSTE24",184
"GO:0005839","GO:0005839","proteasome core complex","14/5586","20/17401",0.000567994147424416,0.0040895578614558,0.00272181656610397,"PSMA1/PSMA2/PSMA3/PSMA4/PSMA7/PSMB1/PSMB10/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMF1",14
"GO:0031461","GO:0031461","cullin-RING ubiquitin ligase complex","73/5586","165/17401",0.000691983224663115,0.00489794061022947,0.00325983794443009,"AMN1/ANAPC10/ANAPC16/ANAPC5/ANAPC7/BTRC/CAND1/CCNF/CDC16/CDC20/CKS1B/CKS2/CUL1/CUL2/CUL4A/CUL4B/CUL5/DCAF12/DCAF16/DCAF4L1/DCAF6/DCAF7/DDA1/DDB1/DDB2/DTL/ENC1/FBXL12/FBXL14/FBXL18/FBXL19/FBXL2/FBXL20/FBXL5/FBXO25/FBXO42/FBXO44/FBXO48/FBXO7/FBXO9/FBXW11/FBXW4/FBXW5/FBXW7/FEM1A/FEM1C/FZR1/GAN/GLMN/KBTBD8/KCTD17/KCTD5/KEAP1/KLHDC2/KLHDC3/KLHL13/KLHL21/KLHL24/KLHL3/LZTR1/PDCD6/PEF1/RNF7/SKP1/SKP2/SPOPL/SPSB3/UBE2C/USP47/ZER1/ZSWIM4/ZSWIM5/ZYG11A",73
"GO:0043596","GO:0043596","nuclear replication fork","20/5586","33/17401",0.000693227044040415,0.00489794061022947,0.00325983794443009,"BAZ1B/CARM1/EME1/EME2/MCM3/MMS22L/MUS81/PARP1/POLA1/POLA2/POLD1/RPA1/RPA2/RPA4/SMARCA5/SMARCAD1/SMARCAL1/TIMELESS/WDHD1/ZMIZ2",20
"GO:0000792","GO:0000792","heterochromatin","37/5586","73/17401",0.000731434346235661,0.00512004042364963,0.00340765709064957,"ATRX/BAZ1B/BEND3/BMI1/CBX1/CBX2/CBX5/CBX6/CENPB/CHRAC1/EME1/EZH1/MACROH2A1/HDAC1/HELLS/H1-4/HMGA1/HSF1/INCENP/KDM4A/LRWD1/MBD2/MBD3/MECP2/PCGF2/PHC2/RRP1B/SIRT2/SIRT6/SMARCA5/SMARCAD1/SUV39H1/SUZ12/TNKS1BP1/TRIM28/UHRF1/ZNF618",37
"GO:1905348","GO:1905348","endonuclease complex","19/5586","31/17401",0.000774202400474114,0.00536969738310486,0.00357381697176848,"CLP1/DGCR8/DHX9/DICER1/EME1/EME2/ERN1/HSD17B10/MUS81/POP1/POP4/PRKRA/RPP14/RPP30/RPP40/TARBP2/TSEN34/TSEN54/TSNAX",19
"GO:0005814","GO:0005814","centriole","63/5586","140/17401",0.000917747096557291,0.00630742549997557,0.00419792451822378,"AKNA/ARMC9/BBS4/BCCIP/CAPG/CBY1/CCDC102B/CCDC120/CCDC88A/CCNF/CEP104/CEP135/CEP152/CEP164/CEP170/CEP41/CEP44/CEP63/CETN2/CETN3/CROCC/DCTN1/GLE1/HSPA1A/HSPA1B/HSPA6/HTT/HYLS1/IFT52/IFT88/KIAA0753/KIF3A/LRRCC1/MAGI2/NEDD1/NEURL4/NIN/NUBP1/NUBP2/ODF2/PARP3/PCNT/PLK1/PLK2/POC1A/POC1B/RAB8A/RABL2B/RAN/ROCK1/SDCCAG8/SIRT2/SPICE1/SSNA1/STARD9/STIL/TOP2A/TSGA10/TTBK2/DYNC2I2/WDR62/WDR90/WRAP73",63
"GO:0055037","GO:0055037","recycling endosome","75/5586","172/17401",0.000978435452454804,0.00664301440365971,0.00442127664292584,"AKAP5/AMOTL2/ANK2/AP1G1/APP/ARFGEF2/ATP11B/ATP13A3/ATP9A/B2M/BACE1/BAIAP3/CLCN3/CLCN4/CLN3/CMTM6/EHD1/FCHSD1/HLA-A/HLA-B/HLA-C/HLA-E/HLA-F/ITGB1/ITSN1/LDLRAP1/LMTK2/LZTR1/MICALL1/MYO5A/NDRG1/OPTN/PDLIM4/PLEKHB2/RAB10/RAB11B/RAB11FIP3/RAB13/RAB25/RAB35/RAB4A/RAB8A/RAB8B/RABEP1/RAC1/RAN/RAP2A/RAP2B/RAP2C/RASSF9/REP15/RNF11/SCAMP3/SCAMP4/SCAMP5/SLC11A2/SLC26A7/SLC31A1/SLC9A9/SNF8/SORCS2/SORL1/ST8SIA2/SYT11/TBC1D14/TFRC/TMUB1/TUBA1A/ULK1/VAMP3/VAMP8/VPS33B/VPS53/VTI1B/ZFYVE27",75
"GO:0000221","GO:0000221","vacuolar proton-transporting V-type ATPase, V1 domain","9/5586","11/17401",0.00100494898061476,0.00664301440365971,0.00442127664292584,"ATP6V1A/ATP6V1B1/ATP6V1B2/ATP6V1C1/ATP6V1C2/ATP6V1F/ATP6V1G1/ATP6V1G2/ATP6V1H",9
"GO:0033180","GO:0033180","proton-transporting V-type ATPase, V1 domain","9/5586","11/17401",0.00100494898061476,0.00664301440365971,0.00442127664292584,"ATP6V1A/ATP6V1B1/ATP6V1B2/ATP6V1C1/ATP6V1C2/ATP6V1F/ATP6V1G1/ATP6V1G2/ATP6V1H",9
"GO:0038201","GO:0038201","TOR complex","9/5586","11/17401",0.00100494898061476,0.00664301440365971,0.00442127664292584,"MAPKAP1/MLST8/MTOR/PRR5/PRR5L/RICTOR/RPTOR/SESN3/TELO2",9
"GO:0150034","GO:0150034","distal axon","110/5586","267/17401",0.00101375179119081,0.00664301440365971,0.00442127664292584,"ABL1/ACTB/ACTG1/ADCY10/AP3D1/APBB2/APP/ATP6V0D1/AUTS2/BASP1/BOC/BRSK1/BRSK2/C9orf72/CAD/CALM3/CCDC120/CDK5/CDK5R1/CDK5R2/CDKL5/CFL1/CLCN3/COPG2/CPEB4/CPLX1/CPLX2/CRMP1/CTTN/CYTH2/DBN1/DNM2/DVL1/ELK1/EPHA4/EPS8/EXOC3/EXOC4/EXOC7/EXOC8/FEZ1/FLRT3/FMR1/FSCN1/FXR2/GIT1/GLUL/GPM6A/GPRIN1/GRIK5/HCN3/HSP90AA1/HSP90AB1/HSPA8/IGF2BP1/IGHMBP2/INPP5J/IQGAP1/ITGA3/ITGA4/KATNB1/KCNA1/KCNA3/KCNA6/KIF21B/L1CAM/LMTK2/LRRC45/MAP1B/MAPT/MICAL1/MYH14/MYO5A/MYO9A/NEFL/NGEF/NIN/NTRK2/ORAI2/PACSIN1/PCDH9/PPP1R9B/PRRT2/PRSS12/PSEN2/PTBP2/PTPRS/RAB5A/RNF40/ROR1/SHANK2/SIRT2/SLC2A13/SLC4A8/SLC8A1/SNAP25/SNCG/STMN3/SYP/TBC1D24/TIAM2/TPBG/TPRG1L/TRPV4/TUBB3/TWF2/UNC13A/UNC13B/UNC5C/ZFYVE27",110
"GO:0055038","GO:0055038","recycling endosome membrane","43/5586","89/17401",0.0010259571981257,0.00664301440365971,0.00442127664292584,"ATP11B/ATP13A3/ATP9A/B2M/BAIAP3/CLCN4/CMTM6/EHD1/HLA-A/HLA-B/HLA-C/HLA-E/HLA-F/LZTR1/MICALL1/NDRG1/OPTN/PDLIM4/PLEKHB2/RAB10/RAB11B/RAB11FIP3/RAB13/RAB35/RAB4A/RAB8A/RAB8B/RAC1/RAP2A/RAP2B/RAP2C/SCAMP3/SCAMP4/SCAMP5/SLC26A7/SORCS2/SORL1/SYT11/TFRC/VAMP3/VAMP8/VTI1B/ZFYVE27",43
"GO:0000123","GO:0000123","histone acetyltransferase complex","39/5586","79/17401",0.00102889002700116,0.00664301440365971,0.00442127664292584,"ACTB/ACTBL2/ACTL6A/ATXN7L3/BRD1/BRPF1/BRPF3/DMAP1/ENY2/EPC2/HCFC1/ING4/ING5/KANSL1L/KANSL3/KAT2A/KAT5/MCRS1/MEAF6/MLLT1/MORF4L2/MSL2/OGT/POLE4/RUVBL1/RUVBL2/SF3B3/SUPT3H/TADA2A/TADA2B/TADA3/TAF4/TAF5L/TAF6L/TAF7/TAF9B/TRRAP/USP22/WDR5",39
"GO:0008023","GO:0008023","transcription elongation factor complex","21/5586","36/17401",0.00103687261856064,0.00664301440365971,0.00442127664292584,"CCNK/CCNT2/CDK12/CDK9/CTR9/ELL2/ELOF1/ELP2/ELP4/MLLT1/NUFIP1/PAF1/PEX2/RTF1/SSRP1/SUPT16H/SUPT5H/SUPT6H/TTF2/SKIC8/ZC3H8",21
"GO:0022624","GO:0022624","proteasome accessory complex","15/5586","23/17401",0.00112440999169494,0.00714331053547371,0.00475425011968314,"ADRM1/PSMC2/PSMC3/PSMC4/PSMC5/PSMD1/PSMD11/PSMD14/PSMD2/PSMD3/PSMD6/PSMD8/PSMD9/PSME1/PSME3",15
"GO:0005736","GO:0005736","RNA polymerase I complex","10/5586","13/17401",0.00118074983453969,0.00743872395760005,0.00495086334131554,"POLR1G/POLR1A/POLR1B/POLR1C/POLR1D/POLR1E/POLR2E/POLR2F/POLR2H/POLR2L",10
"GO:0005838","GO:0005838","proteasome regulatory particle","13/5586","19/17401",0.00125862949971733,0.00786383389906036,0.00523379644075585,"ADRM1/PSMC2/PSMC3/PSMC4/PSMC5/PSMD1/PSMD11/PSMD14/PSMD2/PSMD3/PSMD6/PSMD8/PSMD9",13
"GO:0101031","GO:0101031","chaperone complex","23/5586","41/17401",0.00126943702403862,0.00786634746043604,0.00523546934849405,"BAG3/CCT2/CCT3/CCT5/CCT6A/CCT6B/CCT7/CDC37/DNAJC9/HSF1/HSP90AB1/HSPA8/HSPB8/PFDN6/PPP5C/PSMG1/RPAP3/RUVBL1/RUVBL2/STIP1/URI1/UXT/WDR83OS",23
"GO:0030027","GO:0030027","lamellipodium","83/5586","195/17401",0.00131227061080286,0.00806566326639805,0.00536812453541948,"ABLIM1/ABLIM3/ACTA2/ACTB/ACTR2/AKT1/AMOT/APBB2/APP/ARAP3/ARHGAP31/ARHGEF6/ARHGEF7/ARPC3/BAIAP2/BCAR1/BRK1/CAPG/CAPRIN1/CAPZB/CCDC88A/CD44/CDC42BPB/CDH1/CDK5/CFL1/CORO1C/CSPG4/CTNNB1/CTTN/DAG1/DBN1/DBNL/DGKZ/DNM2/DPP4/EPHA2/FAM89B/FLOT2/FSCN1/GIT1/IGF2BP1/IQGAP2/ITGB1/ITGB1BP1/ITSN1/KITLG/KPTN/LIMK1/MYLK/NF2/NHS/NME2/NRBP1/PABPC1/PARVA/PDLIM4/PDXP/PIEZO1/PIP5K1A/PLCE1/PLEKHH2/PLXND1/PPP1R9B/PTPRM/PXN/RAB13/RAC1/RAPGEF3/RDX/RHOA/ROCK1/SCRIB/SCYL3/SYNE2/TIAM2/TRPV4/TUBB3/TWF2/UNC5C/VASP/WASF2/WASF3",83
"GO:1904115","GO:1904115","axon cytoplasm","30/5586","58/17401",0.0014876653681873,0.00906995982540001,0.00603653689298413,"ACTR10/AP3B1/AP3D1/AP3M1/AP3M2/ARL8B/ARMCX3/BLOC1S3/DST/FBXW11/HIF1A/HSBP1/HSPB1/KIF1A/KIF1C/KIF3A/KIF3B/KIF4A/KIF5A/MAP1A/MAPT/NEFL/OPA1/RANGAP1/SNAPIN/SOD1/SPAST/TRAK2/UCHL1/ZC3H14",30
"GO:0030670","GO:0030670","phagocytic vesicle membrane","36/5586","73/17401",0.00161634877317107,0.00977567738013865,0.00650622916695388,"ATG12/ATP6V0A1/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/B2M/CYBA/CYBB/DNM2/HLA-A/HLA-B/HLA-C/HLA-E/HLA-F/HVCN1/INPP5B/IRGM/LAMP1/LAMP2/OCRL/RAB10/RAB11B/RAB22A/RAB23/RAB31/RAB32/RAB5A/RAB7A/RAB8A/RAB8B/RAB9A/SNAP23/TAPBP/VAMP3/VAMP8",36
"GO:0035577","GO:0035577","azurophil granule membrane","29/5586","56/17401",0.0017305047529323,0.0103830285175938,0.00691045339934534,"ATP11B/ATP6V0C/ATP8A1/BRI3/BST2/CD68/CKAP4/CMTM6/CPNE1/CPNE3/DDOST/DNAJC5/GAA/LAMP1/LAMP2/LAMTOR1/LPCAT1/MAGT1/NCSTN/NDUFC2/RAB3D/RAB5C/SLCO4C1/SNAP29/SURF4/SYNGR1/TMEM179B/TMEM30A/VAMP8",29
"GO:0098793","GO:0098793","presynapse","191/5586","499/17401",0.00179496491888704,0.0106849880210914,0.00711142338357237,"ACTB/ACTG1/AP2M1/AP3D1/AP3M2/APH1A/APP/ATP2B3/ATP6AP1/ATP6V0A1/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1B1/ATP6V1B2/ATP6V1C1/ATP6V1F/ATP6V1G2/BACE1/BAIAP2/BAIAP3/BCL2L1/BRSK1/C1QBP/C9orf72/CACNB4/CAD/CALM3/CASK/CDK16/CDK5/CDK5R1/CLCN3/CLCN4/CLN3/CLTA/CNTN1/CNTNAP1/COPS5/CPLX1/CPLX2/CTBP1/CTNNB1/DMXL2/DNAJC5/DNM1/DNM2/DNM3/DOC2A/DVL1/EFNB3/EGFLAM/ELK1/EPHA4/EPHB2/EXOC3/FBXL20/FCHO2/FLRT3/FMR1/FOSL1/FXR2/FXYD6/GAK/GIT1/GLUL/GPM6A/GRIK5/HCN3/HIP1/HRH3/HSPA8/HTT/ITSN1/KCNA1/KCNA3/KCNA6/KCNJ3/KCTD12/LAMP1/LIN7A/LRFN3/LRRC4B/MFF/MICAL1/MTMR2/NAPA/NCSTN/NEFL/NOG/NOSTRIN/NRXN1/NTNG2/NTRK2/NUFIP1/P2RY1/PACSIN1/PARK7/PCDH17/PCLO/PDLIM5/PDZD11/PFN2/PI4K2A/PICK1/PIP5K1C/PNISR/PPFIA1/PPFIA2/PPFIA4/PPP1CA/PRRT2/PRSS12/PSEN2/PSENEN/PTPRD/PTPRS/RAB10/RAB11B/RAB13/RAB26/RAB33B/RAB35/RAB3B/RAB3D/RAB40C/RAB5A/RAB5B/RAB6B/RAB7A/RAB8A/RAB8B/RABAC1/RIMS1/RIMS2/RIMS3/RIMS4/RNF40/ROR1/RPH3AL/SCAMP5/SCN2A/SCRIB/SEMA4C/SH3GL1/SHANK2/SLC17A5/SLC29A1/SLC29A4/SLC2A1/SLC2A4/SLC2A8/SLC30A3/SLC4A8/SLC8A1/SLC9B2/SMCR8/SNAP23/SNAP25/SNAP29/SNAPIN/SNCG/STON1/STX16/STXBP1/SYN1/SYN2/SYN3/SYNGR1/SYNGR2/SYNGR3/SYP/SYPL1/SYPL2/SYT11/SYT2/SYT4/SYT6/TBC1D24/TMEM163/TPBG/TPRG1L/UNC13A/UNC13B/VAMP1/VAMP2/VPS18/VPS35/VTI1A/VTI1B/YWHAG",191
"GO:0005912","GO:0005912","adherens junction","73/5586","170/17401",0.00186958940648538,0.0109356814290229,0.00727827307584651,"ACTB/ADAM10/ADD1/ANXA1/ANXA2/BAIAP2/CCDC85A/CCDC85C/CDCA3/CDH1/CDH3/CNN3/CTNNB1/CTNND2/CYTH1/CYTH2/CYTH3/DAG1/DCHS1/DLG3/DLL1/DSC2/EIF4G2/EPB41L5/EPHA4/FLOT2/FRMD4B/JAG1/KLHL24/LAMA3/LIMD1/LIN7A/LLGL2/PALS1/MSN/MYH9/NDRG1/NEXN/NF2/OXTR/PAK4/PARK7/PDLIM3/PDLIM4/PDLIM5/PDLIM7/PDZD11/PGM5/PIP5K1C/PKP2/PKP4/PPP1CA/PPP1R9B/PTPRK/PTPRM/PVR/RAB10/RDX/S100A11/SCRIB/SDCBP/SHROOM1/SNAP23/SPTBN4/SSX2IP/TBCD/TNKS1BP1/TRIM29/TRPV4/VCL/VEGFA/VEZT/WTIP",73
"GO:0005770","GO:0005770","late endosome","106/5586","260/17401",0.00186990531688877,0.0109356814290229,0.00727827307584651,"ABCA5/ANKRD27/ANXA2/ARL8B/ATP13A3/BACE1/BAIAP3/BST2/CD68/CHMP1A/CHMP1B/CHMP4A/CHMP4B/CHMP6/CHMP7/CLCN3/CLCN4/CLEC16A/CLN3/CTNS/DDIT3/DERL1/DYSF/EGFR/EXOC8/F2R/FYCO1/GFRA1/GOSR2/GRN/HGS/HSPA8/HTT/IL12A/INSR/KCNQ1/ELAPOR1/KIDINS220/LAMP1/LAMP2/LAMP3/LAMTOR1/LAMTOR3/LAPTM4A/LDLR/LGMN/MAGI2/MAPK1/MAPK3/MARCHF8/MFSD12/MICALL1/MITD1/MMD/MR1/MREG/MYO5A/NBR1/OSBPL11/PARM1/PLD1/PRKAR1A/PRKAR1B/RAB22A/RAB7A/RAB9A/RAPGEF2/RHOB/RNF128/SCARB2/SLC11A2/SLC2A4/SLC30A3/SLC31A1/SLC39A14/SLC9A9/SNF8/SNX16/SORL1/SPPL2A/STARD3NL/STEAP3/TMEM106B/TMEM30A/TMEM59/TMEM9/TPCN2/TTPA/VAC14/VAMP8/VPS18/VPS26B/VPS33A/VPS33B/VPS35/VPS37B/VPS37C/VPS39/VPS41/VPS4A/VTI1A/VTI1B/WDR48/WDR81/YIPF1/ZFYVE26",106
